,date,open,high,low,close,volume,pattern1,pattern2,pattern3,nasdaq
0,2012-01-02,6993,7057,6953,7050,72343,P05,,,
1,2012-01-03,7097,7426,7065,7362,158024,P05,P00P05,,
2,2012-01-04,7337,8291,7321,8011,577098,P05,P00P05,P10P05,U02
3,2012-01-05,8090,8251,7818,8131,305880,P05,P00P05,P10P05,T01
4,2012-01-06,8050,8411,7978,8251,272843,P05,P00P05,P10P05,U01
5,2012-01-09,8090,8331,8010,8251,243407,P05,P00P05,P10P05,T01
6,2012-01-10,8411,8972,8331,8371,653587,M05,P00M05,P10M05,T01
7,2012-01-11,8451,8611,8251,8331,202222,M05,M00M05,S05M05,U01
8,2012-01-12,8291,8371,7930,7947,238726,M05,M00M05,M10M05,U01
9,2012-01-13,8010,8251,7970,8051,138730,P05,M00P05,M10P05,U01
10,2012-01-16,7970,8291,7786,8211,238437,P05,P00P05,S01P05,U01
11,2012-01-17,8251,8371,7970,7979,176853,M05,P00M05,P10M05,D01
12,2012-01-18,8050,8090,7770,7771,98787,M05,M00M05,S03M05,U01
13,2012-01-19,7930,7970,7818,7843,96769,M05,M00M05,M10M05,U02
14,2012-01-20,7874,7978,7746,7859,112213,M05,M00M05,M10M05,U01
15,2012-01-25,8010,8090,7898,7907,102012,M05,M00M05,M10M05,T01
16,2012-01-26,7954,8371,7954,8051,232027,P04,M00P04,M10P04,U02
17,2012-01-27,8090,8090,7914,7947,100068,M01,P00M01,S01M01,D01
18,2012-01-30,8002,8050,7794,7795,110623,M05,M00M05,S07M05,U01
19,2012-01-31,7778,7882,7506,7546,202356,M05,M00M05,M10M05,T01
20,2012-02-01,7594,7682,7554,7650,85013,P05,M00P05,M10P05,T01
21,2012-02-02,7714,7746,7602,7626,105644,M05,P00M05,S01M05,U02
22,2012-02-03,7626,7738,7578,7730,108974,P05,M00P05,S03P05,U01
23,2012-02-06,7810,7954,7714,7811,107048,K00,P00K00,S02K00,U02
24,2012-02-07,7810,7914,7666,7682,66152,M05,K00M05,P10M05,T01
25,2012-02-08,7730,7802,7610,7682,77545,M05,M00M05,S07M05,T01
26,2012-02-09,7682,7738,7546,7602,91152,M05,M00M05,M10M05,U01
27,2012-02-10,7610,7954,7602,7947,259302,P05,M00P05,M10P05,U01
28,2012-02-13,7946,8090,7890,7987,218163,P05,P00P05,S01P05,D01
29,2012-02-14,8050,8050,7826,7875,123433,M01,P00M01,P10M01,U01
30,2012-02-15,7914,8130,7834,8011,272685,P05,M00P05,S07P05,T01
31,2012-02-16,8130,8291,7954,7955,534320,M05,P00M05,S01M05,D01
32,2012-02-17,8090,8090,7626,7666,421791,M01,M00M01,S03M01,U02
33,2012-02-20,7714,7810,7714,7754,215080,P03,M00P03,M10P03,U02
34,2012-02-21,7738,7770,7458,7522,244705,M05,P00M05,S01M05,T01
35,2012-02-22,7522,7690,7522,7554,114055,K02,M00K02,S07K02,T01
36,2012-02-23,7538,7602,7329,7338,146973,M05,K00M05,S00M05,D01
37,2012-02-24,7345,7426,7337,7402,82709,P05,M00P05,S07P05,U01
38,2012-02-27,7353,7393,7137,7162,125886,M05,P00M05,S01M05,T01
39,2012-02-28,7145,7241,7065,7090,88975,M05,M00M05,S07M05,T01
40,2012-02-29,7193,7273,7129,7210,82268,K00,M00K00,M10K00,U01
41,2012-03-02,7209,7313,7209,7282,47481,P03,K00P03,S01P03,U01
42,2012-03-05,7289,7369,7233,7234,50747,M05,P00M05,P10M05,D01
43,2012-03-06,7129,7281,7057,7090,84204,M05,M00M05,S03M05,D01
44,2012-03-07,6969,6969,6809,6865,117030,M01,M00M01,M10M01,D02
45,2012-03-08,6865,6937,6761,6777,200322,M05,M00M05,M10M05,U01
46,2012-03-09,6801,7089,6801,7025,152841,P03,M00P03,M10P03,U02
47,2012-03-12,7009,7009,6897,6937,55014,M01,P00M01,S01M01,U01
48,2012-03-13,6937,7001,6809,6881,113820,M05,M00M05,S06M05,T01
49,2012-03-14,6921,7001,6713,6777,186483,M05,M00M05,M10M05,U03
50,2012-03-15,6785,6833,6745,6777,100228,M05,M00M05,M10M05,T01
51,2012-03-16,6801,6993,6745,6945,147026,P05,M00P05,M10P05,U01
52,2012-03-19,7081,7129,6913,6913,284262,M03,P00M03,S01M03,T01
53,2012-03-20,6969,6977,6881,6913,67818,M05,M00M05,S03M05,U01
54,2012-03-21,6857,6921,6849,6857,51134,K02,M00K02,M10K02,T01
55,2012-03-22,6857,6945,6697,6697,107974,M03,K00M03,M10M03,T01
56,2012-03-23,6624,6729,6616,6625,60376,K02,M00K02,S07K02,D01
57,2012-03-26,6673,6721,6416,6529,91112,M05,K00M05,S08M05,T01
58,2012-03-27,6560,6568,6440,6473,104394,M05,M00M05,S07M05,U03
59,2012-03-28,6472,6528,6376,6377,84135,M05,M00M05,M10M05,T01
60,2012-03-29,6352,6376,6176,6248,102828,M05,M00M05,M10M05,D01
61,2012-03-30,6216,6488,6192,6433,62915,P05,M00P05,M10P05,D01
62,2012-04-02,6456,6512,6392,6393,66397,M05,P00M05,S02M05,T01
63,2012-04-03,6400,6464,6328,6377,56511,M05,M00M05,S03M05,U01
64,2012-04-04,6376,6424,6168,6248,45026,M05,M00M05,M10M05,T01
65,2012-04-05,6240,6256,6088,6240,64549,K01,M00K01,M10K01,D02
66,2012-04-06,6208,6296,6208,6240,38363,P03,K00P03,M10P03,D02
67,2012-04-09,6136,6136,5928,5928,61106,M00,P00M00,S04M00,U01
68,2012-04-10,5928,6048,5767,5816,40053,M05,M00M05,S07M05,D02
69,2012-04-12,5615,5743,5615,5656,68352,P04,M00P04,M10P04,U01
70,2012-04-13,5655,6480,5655,6016,95080,P03,P00P03,S08P03,U02
71,2012-04-16,5952,6088,5928,5992,32344,P05,P00P05,P10P05,D02
72,2012-04-17,6016,6376,6016,6224,96496,P03,P00P03,P10P03,D01
73,2012-04-18,6408,6408,6192,6192,57992,M00,P00M00,P10M00,U03
74,2012-04-19,6152,6488,6152,6377,123626,P03,M00P03,S03P03,D01
75,2012-04-20,6352,6448,6072,6248,95109,M05,P00M05,S00M05,D01
76,2012-04-23,6248,6368,5936,5976,151936,M05,M00M05,S06M05,T01
77,2012-04-24,5968,6080,5887,5920,42186,M05,M00M05,M10M05,D02
78,2012-04-25,5936,6024,5727,5744,116292,M05,M00M05,M10M05,D01
79,2012-04-26,5743,5823,5647,5664,83262,M05,M00M05,M10M05,U03
80,2012-04-27,5759,5807,5679,5688,48855,M05,M00M05,M10M05,U01
81,2012-04-30,5679,5903,5671,5840,43349,P05,M00P05,M10P05,U01
82,2012-05-02,5839,6184,5807,6112,67930,P05,P00P05,S02P05,T01
83,2012-05-03,6064,6168,6048,6168,31004,P01,P00P01,P10P01,U01
84,2012-05-04,6168,6208,5976,5976,42471,M03,P00M03,P10M03,D02
85,2012-05-07,5928,6112,5863,6016,38172,P05,M00P05,S07P05,D03
86,2012-05-08,5944,6112,5944,6016,38763,P03,P00P03,S00P03,T01
87,2012-05-09,5960,6072,5887,5896,33972,M05,P00M05,P10M05,D01
88,2012-05-10,5928,5928,5855,5920,26023,M02,M00M02,S07M02,D01
89,2012-05-11,5895,5976,5759,5760,38768,M05,M00M05,M10M05,T01
90,2012-05-14,5847,5847,5631,5648,45434,M01,M00M01,M10M01,T01
