날짜,시가,고가,저가,종가,거래량
2016-03-10,1020,1020,1020,1020,0
2016-03-11,1170,1170,1170,1170,0
2016-03-14,1345,1345,1345,1345,0
2016-03-15,1345,1345,1345,1345,0
2016-03-16,1345,1345,1345,1345,0
2016-03-17,1345,1345,1345,1345,0
2016-03-18,1345,1345,1345,1345,0
2016-03-21,1545,1545,1545,1545,0
2016-03-22,1545,1545,1545,1545,0
2016-03-23,1545,1545,1545,1545,0
2016-03-24,1600,1600,1600,1600,0
2016-03-25,1840,1840,1840,1840,0
2016-03-28,2115,2115,2115,2115,0
2016-03-29,2115,2430,2115,2430,1180
2016-03-30,2790,2790,2780,2790,1300
2016-03-31,3100,3100,3100,3100,500
2016-04-01,3100,3500,2650,3100,270
2016-04-04,2700,3100,2700,3100,1375
2016-04-05,2635,3300,2635,3300,533
2016-04-06,3795,3795,3795,3795,1
2016-04-07,4355,4355,4355,4355,1
2016-04-08,5000,5000,5000,5000,1
2016-04-11,4250,5000,4250,5000,310
2016-04-12,4650,4650,4650,4650,0
2016-04-14,4190,4190,4190,4190,0
2016-04-15,3565,3775,3565,3775,310
2016-04-18,3400,3400,3400,3400,0
2016-04-19,3200,3200,3200,3200,38
2016-04-20,2950,3680,2950,3680,1010
2016-04-21,3600,3815,3600,3815,369
2016-04-22,3710,3710,3710,3710,0
2016-04-25,3800,3800,3800,3800,100
2016-04-26,3550,3550,3550,3550,0
2016-04-27,3390,3390,3390,3390,0
2016-04-28,2885,3055,2885,3055,800
2016-04-29,3100,3100,3100,3100,0
2016-05-02,3000,3000,3000,3000,100
2016-05-03,2965,2965,2965,2965,0
2016-05-04,2800,2965,2800,2965,800
2016-05-09,2675,2675,2675,2675,0
2016-05-10,2650,2650,2650,2650,0
2016-05-11,2900,2900,2900,2900,0
2016-05-12,2860,2860,2860,2860,0
2016-05-13,2860,2860,2860,2860,0
2016-05-16,2700,2860,2700,2860,510
2016-05-17,2860,2860,2860,2860,0
2016-05-18,2860,2860,2860,2860,0
2016-05-19,2860,2860,2860,2860,0
2016-05-20,2860,2860,2860,2860,0
2016-05-23,2860,2860,2860,2860,0
2016-05-24,2860,2860,2860,2860,0
2016-05-25,2860,2860,2860,2860,0
2016-05-26,2860,2860,2860,2860,0
2016-05-27,2860,2860,2860,2860,0
2016-05-30,2650,2650,2650,2650,0
2016-05-31,2700,2700,2700,2700,0
2016-06-01,2700,2700,2700,2700,0
2016-06-02,2700,2700,2700,2700,500
2016-06-03,2650,2650,2650,2650,2
2016-06-07,2700,2700,2700,2700,0
2016-06-08,2860,2860,2700,2860,411
2016-06-09,2860,2860,2860,2860,0
2016-06-10,2860,2860,2700,2700,401
2016-06-13,2650,2650,2500,2500,800
2016-06-14,2600,2600,2600,2600,0
2016-06-15,2600,2755,2600,2755,501
2016-06-16,2650,2650,2650,2650,0
2016-06-17,2600,2755,2600,2755,510
2016-06-20,2500,2500,2500,2500,500
2016-06-21,2500,2500,2500,2500,500
2016-06-22,2500,2500,2500,2500,0
2016-06-23,2500,2500,2500,2500,0
2016-06-24,2650,2650,2650,2650,1
2016-06-27,2900,2900,2900,2900,1
2016-06-28,2750,3200,2750,3200,5001
2016-06-29,3500,3500,3000,3000,2002
2016-06-30,3000,3000,3000,3000,0
2016-07-01,2700,2700,2700,2700,1000
2016-07-04,2500,2650,2500,2650,1000
2016-07-05,2950,2950,2950,2950,2
2016-07-06,2700,2700,2700,2700,0
2016-07-07,2540,3000,2540,3000,502
2016-07-08,2700,2700,2700,2700,0
2016-07-11,2505,2505,2505,2505,0
2016-07-12,2130,2130,2130,2130,1
2016-07-13,2000,2400,2000,2000,502
2016-07-14,1700,1700,1700,1700,1
2016-07-15,1615,1955,1615,1615,12
2016-07-18,1715,1715,1715,1715,1
2016-07-19,1970,1970,1970,1970,2
2016-07-20,2200,2200,1750,1815,511
2016-07-21,1900,2085,1820,1900,1675
2016-07-22,2185,2185,1900,1900,501
2016-07-25,2185,2185,2185,2185,1002
2016-07-26,2510,2510,2510,2510,1
2016-07-27,2500,2500,2500,2500,0
2016-07-28,2500,2875,2500,2875,1101
2016-07-29,2445,3000,2445,3000,510
2016-08-01,3450,3450,3450,3450,1
2016-08-02,2935,2935,2935,2935,400
2016-08-03,2700,2860,2700,2860,401
2016-08-04,2435,2500,2435,2500,511
2016-08-05,2875,2875,2875,2875,1
2016-08-08,2445,2500,2445,2500,501
2016-08-09,2500,2650,2135,2650,503
2016-08-10,2300,2300,2300,2300,1
2016-08-11,2000,2645,1955,2645,17803
2016-08-12,2250,3040,2250,3040,301
2016-08-16,3495,3495,2585,3490,4
2016-08-17,2970,2970,2970,2970,350
2016-08-18,2525,2675,2525,2675,401
2016-08-19,3075,3075,3075,3075,1
2016-08-22,2965,2965,2800,2965,479
2016-08-23,2525,2525,2525,2525,400
2016-08-24,2150,2200,2150,2200,501
2016-08-25,2500,2500,2500,2500,1
2016-08-26,2300,2435,2300,2435,453
2016-08-29,2200,2330,2200,2330,503
2016-08-30,2500,2500,2500,2500,1
2016-08-31,2125,2250,2125,2250,503
2016-09-01,2500,2500,2500,2500,1
2016-09-02,2125,2500,2125,2500,3
2016-09-05,2125,2500,2125,2500,1001
2016-09-06,2200,2330,2200,2330,501
2016-09-07,2500,2500,2500,2500,1
2016-09-08,2300,2435,2300,2435,451
2016-09-09,2200,2330,2200,2330,501
2016-09-12,2100,2100,2100,2100,0
2016-09-13,1800,1800,1800,1800,1
2016-09-19,1700,1750,1700,1750,2
2016-09-20,1700,2010,1500,2010,5
2016-09-21,2305,2305,2305,2305,2
2016-09-22,1985,2500,1985,2500,501
2016-09-23,2125,2350,2125,2350,2400
2016-09-26,2010,2400,2010,2400,551
2016-09-27,2200,2330,2200,2330,461
2016-09-28,2350,2350,2350,2350,463
2016-09-29,2500,2500,2300,2300,2
2016-09-30,2120,2120,2120,2120,0
2016-10-04,2000,2000,2000,2000,1569
2016-10-05,2010,2010,2010,2010,530
2016-10-06,2310,2310,2310,2310,1
2016-10-07,2010,2130,2010,2130,3082
2016-10-10,1850,1850,1850,1850,1
2016-10-11,1960,1960,1960,1960,550
2016-10-12,1960,1960,1960,1960,0
2016-10-13,2010,2010,2010,2010,0
2016-10-14,2180,2180,2180,2180,460
2016-10-17,2180,2180,2180,2180,0
2016-10-18,2060,2060,2060,2060,1
2016-10-19,2060,2060,2060,2060,2000
