날짜,시가,고가,저가,종가,거래량
2012-01-02,8190,8380,8190,8320,23680
2012-01-03,8450,8550,8300,8500,13530
2012-01-04,8500,8590,8420,8580,2520
2012-01-05,8400,8600,8400,8570,14050
2012-01-06,8640,8700,8600,8700,1970
2012-01-09,8600,8600,8470,8550,1650
2012-01-10,8480,8640,8480,8620,160
2012-01-11,8740,8740,8550,8690,890
2012-01-12,8690,8740,8690,8740,3700
2012-01-13,8790,8790,8650,8730,1280
2012-01-16,8730,8800,8570,8690,6680
2012-01-17,8700,8800,8500,8700,14380
2012-01-18,8600,9800,8560,9370,80742
2012-01-19,9400,9400,9010,9400,5085
2012-01-20,9400,9450,9210,9320,990
2012-01-25,9110,9300,9100,9240,17250
2012-01-26,9300,9300,9140,9240,1050
2012-01-27,9230,9240,9060,9230,3460
2012-01-30,9310,9490,9030,9100,7700
2012-01-31,9300,9300,9100,9180,3132
2012-02-01,9040,9200,9040,9160,3890
2012-02-02,9160,9450,9050,9200,22795
2012-02-03,9160,9270,9160,9270,6750
2012-02-06,9340,9500,9320,9400,11640
2012-02-07,9240,9550,9240,9430,14360
2012-02-08,9590,9600,9500,9500,14450
2012-02-09,9400,9660,9350,9570,29511
2012-02-10,9700,10500,9700,10350,26427
2012-02-13,10100,10500,10100,10250,4850
2012-02-14,10450,10500,9990,10250,13890
2012-02-15,10300,10500,10200,10450,14290
2012-02-16,10200,10350,10000,10150,9190
2012-02-17,10150,10500,9960,10300,23320
2012-02-20,10400,10450,10250,10350,23090
2012-02-21,10250,10750,10250,10700,13590
2012-02-22,10750,10800,10700,10800,9932
2012-02-23,10600,10850,10600,10850,5440
2012-02-24,10900,11100,10800,10900,13040
2012-02-27,10900,11000,10150,10500,12380
2012-02-28,10550,10650,10200,10650,7440
2012-02-29,10400,10850,10400,10650,4551
2012-03-02,10700,10700,10500,10700,5331
2012-03-05,10550,10600,10100,10400,18241
2012-03-06,10400,10400,10000,10150,17170
2012-03-07,10050,10200,9850,10150,5743
2012-03-08,10150,10250,10000,10250,9710
2012-03-09,10350,10450,10250,10300,26721
2012-03-12,10200,10450,10200,10300,7360
2012-03-13,10350,10400,10200,10250,22680
2012-03-14,10350,10350,10250,10350,2570
2012-03-15,10250,10300,10200,10300,1720
2012-03-16,10200,10300,10150,10300,9992
2012-03-19,10150,10250,10150,10200,6340
2012-03-20,10400,10500,10200,10300,10570
2012-03-21,10200,10400,10200,10400,45310
2012-03-22,10400,10550,10250,10400,11149
2012-03-23,10450,10450,10200,10400,10610
2012-03-26,10500,10500,10300,10450,4340
2012-03-27,10600,10700,10350,10650,14381
2012-03-28,10700,10700,10400,10400,8975
2012-03-29,10550,10700,10200,10400,22580
2012-03-30,10250,10350,10200,10350,3220
2012-04-02,10200,10400,10200,10400,1950
2012-04-03,10250,10400,10250,10250,6747
2012-04-04,10250,10250,10000,10200,20490
2012-04-05,10050,10300,10000,10300,5520
2012-04-06,10350,10350,10000,10000,15730
2012-04-09,10000,10250,9860,10200,25260
2012-04-10,10200,10500,10200,10450,21070
2012-04-12,10400,10450,10200,10350,6370
2012-04-13,10300,10350,10150,10300,17845
2012-04-16,10100,10300,10000,10300,18451
2012-04-17,10150,10250,10100,10250,7687
2012-04-18,10200,10300,10100,10100,7561
2012-04-19,10150,10250,10150,10150,8020
2012-04-20,10200,10200,10050,10150,14900
2012-04-23,10250,10500,10200,10300,39310
2012-04-24,10150,10350,10150,10300,21810
2012-04-25,10350,10400,10250,10400,21240
2012-04-26,10450,10600,10450,10450,24090
2012-04-27,10550,10750,10500,10500,5411
2012-04-30,10700,10700,10500,10700,10610
2012-05-02,10650,10900,10550,10900,19800
2012-05-03,10700,11000,10650,10650,2220
2012-05-04,10550,10750,10400,10650,5800
2012-05-07,10550,10550,10350,10350,1470
2012-05-08,10300,10450,10200,10350,12840
2012-05-09,10150,10250,10050,10100,25280
2012-05-10,10300,10300,10100,10150,450
2012-05-11,10050,10300,10050,10150,5900
2012-05-14,10350,10800,10000,10150,14300
2012-05-15,10000,10100,9880,10100,8910
2012-05-16,10000,10100,9800,9800,25250
2012-05-17,9970,10000,9970,9990,10590
2012-05-18,9970,9970,9570,9770,4350
2012-05-21,10000,11150,9350,9360,23860
2012-05-22,10000,10000,9340,9360,24372
2012-05-23,9300,9500,9240,9400,46462
2012-05-24,9350,9520,9310,9350,3640
2012-05-25,9450,9500,9250,9300,19920
2012-05-29,9300,9890,9300,9490,23810
2012-05-30,9400,9530,9350,9350,12770
2012-05-31,9500,9590,9280,9350,4132
2012-06-01,9500,10250,9290,9350,42231
2012-06-04,9200,9500,9000,9050,21370
2012-06-05,9210,9210,9100,9150,6500
2012-06-07,9310,9350,9250,9340,1340
2012-06-08,9340,9700,9210,9210,5710
2012-06-11,9400,9490,9260,9330,2510
2012-06-12,9210,9480,9200,9300,13520
2012-06-13,9490,9490,9320,9490,2163
2012-06-14,9500,9980,9230,9470,6062
2012-06-15,9470,9700,9300,9470,7460
2012-06-18,9500,9800,9410,9600,8330
2012-06-19,9680,9680,9420,9590,140
2012-06-20,9590,9690,9410,9580,1480
2012-06-21,9620,9620,9470,9580,3002
2012-06-22,9680,9680,9500,9640,440
2012-06-25,9660,9660,9400,9590,9490
2012-06-26,9650,9650,9450,9590,120
2012-06-27,9540,9580,9430,9580,360
2012-06-28,9580,9580,9570,9570,290
2012-06-29,9640,9640,9430,9620,7740
2012-07-02,9690,9690,9580,9670,2700
2012-07-03,9660,9900,9660,9900,3070
2012-07-04,9760,9980,9760,9800,12770
2012-07-05,9750,9950,9740,9900,560
2012-07-06,9850,10100,9800,9990,24910
2012-07-09,10000,10400,10000,10100,20950
2012-07-10,10000,10300,9850,10250,35310
2012-07-11,10050,10650,10050,10600,24740
2012-07-12,10700,11300,10450,10650,44958
2012-07-13,10500,10800,10350,10800,20720
2012-07-16,10650,11300,10650,10900,35410
2012-07-17,10900,11250,10800,11100,33830
2012-07-18,11100,11600,11050,11200,39050
2012-07-19,11250,11600,11250,11600,34769
2012-07-20,11650,11650,11100,11100,29974
2012-07-23,11100,11250,10850,11150,22850
2012-07-24,11150,11150,10750,11050,15510
2012-07-25,11000,11100,10600,10950,15940
2012-07-26,10850,11150,10650,11100,11520
2012-07-27,11050,11200,11000,11150,4950
2012-07-30,11200,11450,11000,11200,23940
2012-07-31,11300,11450,11100,11150,12782
2012-08-01,11150,11350,11100,11100,14920
2012-08-02,11100,11200,11000,11200,28850
2012-08-03,11100,11750,11100,11700,27190
2012-08-06,11800,11800,11550,11550,6906
2012-08-07,11700,11850,11450,11700,16750
2012-08-08,11900,11900,11650,11700,35122
2012-08-09,11750,12050,11750,11850,31000
2012-08-10,12000,12100,11550,11900,17740
2012-08-13,11800,11900,11600,11600,29370
2012-08-14,11850,12200,11650,11850,65791
2012-08-16,11900,13400,11900,12600,118060
2012-08-17,12800,12900,12400,12700,44990
2012-08-20,12800,13000,12650,12750,27110
2012-08-21,12800,12800,12400,12650,28510
2012-08-22,12500,12800,12200,12650,45850
2012-08-23,12700,12700,12400,12500,11152
2012-08-24,12400,12500,12000,12300,32310
2012-08-27,12400,12450,12200,12450,17680
2012-08-28,12450,12450,12200,12350,29741
2012-08-29,12350,12600,12150,12600,41410
2012-08-30,12550,12650,12350,12500,30152
2012-08-31,12500,12850,12450,12800,44002
2012-09-03,12800,12950,12300,12950,90451
2012-09-04,13150,13250,12900,13000,44471
2012-09-05,13000,13000,12700,12700,27194
2012-09-06,12800,12900,12600,12850,17591
2012-09-07,12950,13000,12750,12800,13875
2012-09-10,12850,12950,12800,12900,31095
2012-09-11,12950,13000,12800,12900,25589
2012-09-12,12950,13100,12850,13100,89582
2012-09-13,13150,13650,13150,13150,101830
2012-09-14,13150,13400,12950,12950,40468
2012-09-17,13200,13200,12650,12850,43800
2012-09-18,12850,12900,12700,12850,40510
2012-09-19,12850,13700,12850,13500,128017
2012-09-20,13550,13800,13450,13800,74671
2012-09-21,13950,14100,13550,13750,103267
2012-09-24,13900,14050,13650,13900,52230
2012-09-25,13950,13950,13500,13700,30470
2012-09-26,13500,13500,13400,13400,25336
2012-09-27,13450,13500,13250,13450,46270
2012-09-28,13600,13600,13300,13350,31151
2012-10-02,13450,13750,13250,13750,39911
2012-10-04,13750,14000,13550,14000,25080
2012-10-05,14000,14000,13600,13800,38036
2012-10-08,14000,14000,13650,13750,14610
2012-10-09,13550,13750,13350,13750,15821
2012-10-10,13750,13750,13500,13600,22580
2012-10-11,13700,13700,13400,13450,60034
2012-10-12,13450,13700,13400,13650,39740
2012-10-15,13650,13700,13500,13600,22193
2012-10-16,13600,13600,13500,13550,21722
2012-10-17,13550,13600,13400,13400,20011
2012-10-18,13550,13550,12750,13100,33788
2012-10-19,13100,13200,12950,13150,24363
2012-10-22,13100,13100,12950,13100,11318
2012-10-23,13100,13150,13000,13100,14430
2012-10-24,13000,13200,13000,13150,19478
2012-10-25,13050,13250,13050,13250,14713
2012-10-26,13250,13300,13050,13150,33171
2012-10-29,13100,13200,12850,12900,21850
2012-10-30,13000,13100,12850,12950,11810
2012-10-31,12950,14850,12950,13750,114610
2012-11-01,13900,13950,13350,13650,22600
2012-11-02,13750,14000,13600,13900,20350
2012-11-05,13900,14100,13600,13600,39902
2012-11-06,13600,13950,13500,13750,36480
2012-11-07,13850,13950,13700,13750,23717
2012-11-08,13600,13800,13500,13700,15300
2012-11-09,13500,14000,13500,13900,26976
2012-11-12,13950,14350,13950,14100,29581
2012-11-13,14100,15200,14100,14850,141066
2012-11-14,14950,15750,14950,15300,97050
2012-11-15,15300,15300,14800,14900,52442
2012-11-16,15100,15250,14600,14700,39885
2012-11-19,14850,15000,14500,14650,46333
2012-11-20,14850,15300,14700,15250,48821
2012-11-21,15300,15500,15200,15250,43541
2012-11-22,15400,15450,15200,15350,22575
2012-11-23,15600,15600,15200,15200,15642
2012-11-26,15400,16250,15150,15950,69887
2012-11-27,15800,16050,15600,15850,30932
2012-11-28,15900,15900,15550,15900,41100
2012-11-29,15900,16100,15700,15750,26710
2012-11-30,15600,15850,15550,15550,15848
2012-12-03,15400,15700,15400,15450,10890
2012-12-04,15300,15600,15300,15500,22070
2012-12-05,15350,15500,15150,15450,40580
2012-12-06,15450,15450,14950,14950,31833
2012-12-07,14900,15300,14900,14950,29460
2012-12-10,14800,15050,14750,14850,35580
2012-12-11,14850,15050,14700,14900,20820
2012-12-12,14900,15300,14900,15250,9020
2012-12-13,15050,15450,15050,15350,11132
2012-12-14,15350,15500,15000,15200,6380
2012-12-17,15200,15450,15050,15150,5990
2012-12-18,15150,15400,14950,15150,20320
2012-12-20,15300,15300,15000,15050,10280
2012-12-21,15050,15250,14850,15000,16650
2012-12-24,14800,15300,14800,15000,13830
2012-12-26,15300,15300,14900,15200,52159
2012-12-27,15000,15050,14700,14750,11400
2012-12-28,14850,15400,14750,15100,17570
2013-01-02,15000,15150,14900,15000,22692
2013-01-03,15100,15100,14900,15000,18900
2013-01-04,14800,15100,14800,14950,19190
2013-01-07,14850,14950,14800,14850,9410
2013-01-08,14900,14900,14700,14850,13150
2013-01-09,14750,14950,14750,14900,22660
2013-01-10,14900,15100,14900,15000,12739
2013-01-11,15000,16050,15000,16000,109800
2013-01-14,16050,16550,15800,16200,52251
2013-01-15,16400,16400,15900,16350,27540
2013-01-16,16350,17000,16350,16800,46040
2013-01-17,16800,16950,16400,16700,18180
2013-01-18,17050,17050,16400,16450,19050
2013-01-21,16450,16700,16250,16350,21750
2013-01-22,16250,16600,16150,16250,13888
2013-01-23,16150,16400,15600,15650,43360
2013-01-24,15650,16200,15600,16150,44325
2013-01-25,16200,16550,16100,16300,33296
2013-01-28,16300,16600,16050,16350,23314
2013-01-29,16350,16850,16350,16650,25451
2013-01-30,16650,17000,16500,16900,39580
2013-01-31,17000,17150,16800,17100,45206
2013-02-01,17000,17300,16800,16900,35525
2013-02-04,16900,17150,16850,17000,46399
2013-02-05,17000,17100,16850,17000,50867
2013-02-06,17100,17500,17000,17200,58498
2013-02-07,17250,17550,17200,17500,57625
2013-02-08,16950,17000,15950,16000,347756
2013-02-12,16250,16300,16050,16150,93369
2013-02-13,16100,16550,16100,16400,56089
2013-02-14,16400,16650,16400,16400,41752
2013-02-15,16550,16550,16200,16400,40660
2013-02-18,16400,16750,16350,16700,48173
2013-02-19,16700,16950,16550,16800,28707
2013-02-20,16900,17050,16750,16800,41994
2013-02-21,16850,16900,16400,16400,46326
2013-02-22,16450,16750,16300,16750,70011
2013-02-25,16850,17200,16750,17050,57409
2013-02-26,17150,17450,16900,17000,46954
2013-02-27,17000,17200,16850,17000,36924
2013-02-28,17000,17250,16900,17000,40611
2013-03-04,16900,17050,16800,16850,32510
2013-03-05,17050,17050,16700,16850,39308
2013-03-06,16950,17650,16950,17600,109371
2013-03-07,17600,17800,17550,17700,177982
2013-03-08,17800,17850,17500,17600,48875
2013-03-11,17600,17600,17150,17500,43781
2013-03-12,17500,17550,17250,17450,31125
2013-03-13,17450,18050,17450,17700,64270
2013-03-14,17700,17900,17500,17800,36045
2013-03-15,18000,18700,17800,18400,90267
2013-03-18,18600,18950,18400,18600,67674
2013-03-19,18850,19100,18500,18500,60496
2013-03-20,18800,19100,18700,18750,63165
2013-03-21,18650,18900,18400,18700,38521
2013-03-22,18600,19100,18600,18900,45954
2013-03-25,18950,19100,18750,19000,46266
2013-03-26,18950,19300,18350,18700,74976
2013-03-27,18700,18950,18600,18750,29824
2013-03-28,18750,19000,18750,19000,27695
2013-03-29,19100,19100,18550,19050,46730
2013-04-01,19050,19100,18650,18850,27071
2013-04-02,18700,18850,18500,18700,32751
2013-04-03,18700,18950,18400,18850,47250
2013-04-04,18850,18900,18150,18800,77875
2013-04-05,18900,18900,18350,18650,49284
2013-04-08,18850,19100,18600,18650,61108
2013-04-09,18650,18750,17650,18000,81725
2013-04-10,17900,18450,17650,18250,49833
2013-04-11,18450,19000,18350,18900,75462
2013-04-12,18950,19200,18900,18950,73714
2013-04-15,18950,19600,18950,19500,78511
2013-04-16,19350,20350,19350,20250,161226
2013-04-17,20450,21200,20450,20900,151853
2013-04-18,20900,21100,20550,21000,119427
2013-04-19,21250,21600,20900,21250,128784
2013-04-22,21450,21800,21350,21600,74336
2013-04-23,21500,23300,21500,22950,157825
2013-04-24,23300,23700,22650,23300,158576
2013-04-25,23600,24550,23000,23300,192777
2013-04-26,23000,23900,22600,23300,109781
2013-04-29,23300,23750,22600,22750,101247
2013-04-30,23050,23950,22950,23750,175001
2013-05-02,24000,24000,23150,23500,80344
2013-05-03,23500,23750,23200,23750,52577
2013-05-06,24100,24100,23100,23100,88923
2013-05-07,23000,23400,22550,23250,111771
2013-05-08,23500,23950,23100,23200,50138
2013-05-09,23500,24350,23100,23650,94903
2013-05-10,23650,24250,23650,24100,66925
2013-05-13,24350,24350,23650,23700,60850
2013-05-14,23950,23950,22400,22800,83653
2013-05-15,22700,23450,22350,23400,98300
2013-05-16,23400,23500,21800,21950,160844
2013-05-20,22200,22200,21700,21950,59222
2013-05-21,22450,22450,22050,22450,48212
2013-05-22,22600,23700,22400,23550,86784
2013-05-23,23650,24150,23000,23100,55170
2013-05-24,23100,23350,22700,23050,28635
2013-05-27,23050,23050,22100,22350,59863
2013-05-28,22100,22600,21900,22300,41398
2013-05-29,22400,22650,21950,22300,41441
2013-05-30,22100,22300,21500,21500,57380
2013-05-31,21000,21000,19900,20350,178009
2013-06-03,20600,21450,20200,20600,94214
2013-06-04,21000,21100,20100,20200,60948
2013-06-05,20400,20400,19600,20000,47761
2013-06-07,19650,20700,19650,20400,95589
2013-06-10,20700,20700,20000,20400,47303
2013-06-11,20100,20700,20000,20700,50891
2013-06-12,20550,20750,20250,20700,32774
2013-06-13,20700,20950,20150,20150,43591
2013-06-14,20650,20650,19400,19700,70078
2013-06-17,19700,19850,18450,19100,89436
2013-06-18,18950,20050,18950,19350,76853
2013-06-19,19400,20400,19300,20300,68815
2013-06-20,20250,20400,19650,20350,67033
2013-06-21,19850,20600,19750,20600,61382
2013-06-24,20500,21650,20400,21450,98262
2013-06-25,21450,21500,19600,19850,95843
2013-06-26,20400,20700,19700,20600,61050
2013-06-27,20950,21350,20600,21200,66714
2013-06-28,21650,22100,21450,22100,107819
2013-07-01,22100,22750,21850,22400,58082
2013-07-02,22750,22750,22050,22400,35443
2013-07-03,22200,22400,21450,21450,42746
2013-07-04,21600,22100,21350,21700,33078
2013-07-05,22000,22000,21450,21900,27177
