날짜,시가,고가,저가,종가,거래량
2017-03-23,26000,30000,20450,21500,5360396
2017-03-24,21550,25500,20700,22200,4692232
2017-03-27,22000,22600,19750,19850,943568
2017-03-28,19850,20250,18700,19300,619684
2017-03-29,19350,20600,19100,19250,504923
2017-03-30,19550,19550,18400,18700,302155
2017-03-31,18700,19100,18250,18250,200616
2017-04-03,18350,18700,18100,18350,183468
2017-04-04,18650,19850,18450,18750,526477
2017-04-05,19050,19300,18550,18850,210555
2017-04-06,18950,19000,18200,18250,174016
2017-04-07,18200,18650,17550,17550,447701
2017-04-10,17600,17600,16350,16650,241157
2017-04-11,16700,16900,16100,16300,131401
2017-04-12,16900,18850,16900,17200,807352
2017-04-13,17450,19200,17300,18450,727520
2017-04-14,18400,18750,17800,17800,201099
2017-04-17,18000,18600,17850,18350,171159
2017-04-18,18350,18700,17850,18350,211410
2017-04-19,18350,18500,18000,18100,102078
2017-04-20,18100,18350,17850,18150,111135
2017-04-21,18350,19450,18250,19400,456680
2017-04-24,19050,19300,18650,18700,192273
2017-04-25,18900,19200,18500,18600,145628
2017-04-26,18550,18950,18100,18150,134036
2017-04-27,18300,18300,17500,17850,126314
2017-04-28,17850,18950,17850,17950,172175
2017-05-02,18100,19300,18100,19250,295706
2017-05-04,19250,19450,18850,19200,114070
2017-05-08,19500,19750,19200,19500,157976
2017-05-10,19550,19600,18900,19150,117443
2017-05-11,19150,19150,18650,19000,136240
2017-05-12,18900,19500,18850,19300,136166
2017-05-15,19300,19300,18700,18750,74831
2017-05-16,18950,19400,18750,19200,112734
2017-05-17,19150,19200,18800,18850,60545
2017-05-18,18500,18600,18000,18400,157737
2017-05-19,18400,18600,18200,18400,72029
2017-05-22,18600,18600,18100,18200,63221
2017-05-23,18300,18550,17950,18450,87786
2017-05-24,18450,18600,18300,18350,45496
2017-05-25,18500,19400,18300,19200,215953
2017-05-26,19750,20950,19650,19950,664324
2017-05-29,20050,20150,19350,20000,162805
2017-05-30,20000,20950,19950,20650,308772
2017-05-31,20450,20900,20200,20450,123639
2017-06-01,20450,20550,19650,19900,161045
2017-06-02,20150,20150,19600,19700,94097
2017-06-05,19800,20100,19600,19850,71044
2017-06-07,20250,21800,20050,21800,578747
2017-06-08,22150,23900,21650,22850,947216
2017-06-09,23150,23750,22700,22800,359649
2017-06-12,22550,24300,22100,23800,508864
2017-06-13,24000,24200,23000,23350,290584
2017-06-14,23000,23300,22250,22400,258602
2017-06-15,22600,23050,22300,22750,137250
2017-06-16,23050,23550,22350,22450,129932
2017-06-19,22450,23750,22150,23450,174083
2017-06-20,23550,24100,23200,23750,243310
2017-06-21,24000,24450,23400,23450,225646
2017-06-22,23500,23600,22550,22600,152988
2017-06-23,21950,22150,21500,22050,372928
2017-06-26,22150,24300,22050,24300,467885
2017-06-27,24700,25650,24000,24850,684404
2017-06-28,24900,25850,23800,24050,507247
2017-06-29,24400,24950,23000,24100,277161
2017-06-30,23500,23950,23250,23900,126808
2017-07-03,24100,24550,23100,23200,188338
2017-07-04,23350,23900,22850,22900,162036
2017-07-05,22900,24500,22900,24250,213300
2017-07-06,24500,24700,23750,23900,122303
2017-07-07,23900,24600,23600,23900,167765
2017-07-10,24200,24350,23850,24150,94751
2017-07-11,24750,25450,24550,24850,385625
2017-07-12,25100,25150,24200,24300,187483
2017-07-13,24400,25250,22000,23200,445932
2017-07-14,24100,24250,23000,23550,231469
2017-07-17,23750,24550,23500,24300,172565
2017-07-18,24300,25950,24150,25850,380924
2017-07-19,26000,27350,25400,25650,484552
2017-07-20,25800,26200,25400,25650,256096
2017-07-21,25850,26400,25450,26000,322279
2017-07-24,26250,27000,26200,26650,366654
2017-07-25,26950,27200,26350,26700,343899
2017-07-26,26800,27100,25050,25600,375722
2017-07-27,25850,26150,25100,25800,146873
2017-07-28,25600,25750,24100,24650,209912
2017-07-31,24400,24550,23350,24350,163484
2017-08-01,24400,25100,24100,24700,111027
2017-08-02,24950,26250,24750,26100,159655
2017-08-03,26100,26150,24900,25650,264418
2017-08-04,25700,26100,24400,24550,183562
2017-08-07,24400,24550,23650,23850,126372
2017-08-08,24500,24650,23850,24200,83470
2017-08-09,24200,24450,23350,23650,110071
2017-08-10,23500,24500,22900,24000,160969
2017-08-11,23400,24650,23200,23400,144467
2017-08-14,23650,24100,23300,23650,93453
2017-08-16,24050,24350,23850,24300,85376
2017-08-17,24400,24600,24200,24300,76392
2017-08-18,23750,24300,23550,24300,85329
2017-08-21,24350,25150,24300,24750,141827
2017-08-22,24900,25350,24550,24950,95997
2017-08-23,25250,25300,24700,24950,75477
2017-08-24,24900,25000,24400,24600,94671
2017-08-25,24650,24950,24000,24900,89178
2017-08-28,24850,25050,24450,24500,58508
2017-08-29,24100,24400,23350,23800,141889
2017-08-30,23950,24300,23650,24200,88643
2017-08-31,24300,24300,23500,23700,77251
2017-09-01,23700,23800,22950,23100,118415
2017-09-04,22100,22750,22050,22250,117934
2017-09-05,22350,22700,21750,22500,74794
2017-09-06,22450,23300,22100,23100,59242
2017-09-07,23050,23450,23050,23300,49268
2017-09-08,23500,23600,22650,22700,67946
2017-09-11,22800,23050,22200,22350,62465
2017-09-12,22600,23750,22600,23550,133746
2017-09-13,23750,23850,23250,23400,65882
2017-09-14,23300,23700,23100,23450,56301
2017-09-15,23500,23700,23200,23600,52500
2017-09-18,23800,24150,23600,23950,101587
2017-09-19,24000,24050,23250,23650,72411
2017-09-20,23800,23850,23050,23250,66367
2017-09-21,23400,23400,22800,23400,51465
2017-09-22,23000,23450,22800,23250,41412
2017-09-25,22950,23150,22250,22700,83019
2017-09-26,22450,22800,22050,22650,45222
2017-09-27,22600,22800,22300,22550,43888
2017-09-28,22750,22750,21750,22100,90849
2017-09-29,21950,22500,21900,22500,43792
2017-10-10,22850,23650,22650,23650,78247
2017-10-11,23300,23800,23200,23500,44318
2017-10-12,23550,23600,22850,23100,48817
2017-10-13,22850,22950,22400,22850,80642
2017-10-16,22550,22800,22150,22600,52272
2017-10-17,22600,23000,22400,22750,39589
2017-10-18,22750,22750,22200,22500,38986
2017-10-19,22600,22600,22000,22350,64264
2017-10-20,22250,22600,22150,22600,28329
2017-10-23,22600,22800,22350,22700,35996
2017-10-24,22700,22900,22500,22900,30544
2017-10-25,23000,24050,22950,24000,107665
2017-10-26,24000,24050,23300,23900,99987
2017-10-27,23700,24250,23600,24250,77774
2017-10-30,24500,24500,24000,24200,53638
2017-10-31,24100,24500,23400,23700,47274
2017-11-01,24000,24350,23700,23950,46360
2017-11-02,24100,24100,23550,23550,28909
2017-11-03,23600,23950,23550,23700,34969
2017-11-06,23400,23950,23400,23950,36461
2017-11-07,23900,24300,23800,24100,42256
2017-11-08,24100,24800,24100,24650,85955
2017-11-09,24700,25850,24350,25650,209799
2017-11-10,26100,26200,25350,25800,146823
2017-11-13,25650,27000,25600,27000,198798
2017-11-14,26000,26000,25150,25300,2758405
2017-11-15,26250,26850,25850,26700,920008
2017-11-16,26900,27300,25650,26400,478483
2017-11-17,26300,26300,25700,26100,209704
2017-11-20,25950,26200,25600,25900,170317
2017-11-21,25950,26800,25750,26400,264183
2017-11-22,26600,28350,26400,28200,506023
2017-11-23,28600,28650,27950,28250,306546
2017-11-24,28600,29550,28150,29300,287895
2017-11-27,29300,29300,27800,28800,229077
2017-11-28,28800,28900,27150,27600,270722
2017-11-29,27450,28400,27400,28350,148320
2017-11-30,27500,27950,26900,27500,268596
2017-12-01,27800,27800,27150,27700,131479
2017-12-04,27600,28200,26900,27550,139362
2017-12-05,27300,27650,27050,27550,95846
